len,ttl,id(new),id(overlap),off(new),off(overlap),sum(new),sum(overlap),ICMP,IGMP,TCP,UDP
516.6632801,128,0.720367683,0.279632317,0.000967586,0.999032414,0.827769715,0.172230285,0,0,0.442670537,0.557329463
329.9509503,128,0.778663397,0.221336603,0.001226242,0.998773758,0.965665236,0.034334764,0,0,0.302268547,0.697731453
375.2377545,128,0.957622455,0.042377545,0.001100715,0.998899285,0.846450193,0.153549807,0,0,0.368739681,0.631260319
273.89279,128,1,0,0.001253918,0.998746082,0.9830721,0.0169279,0,0,0.278369906,0.721630094
211.3062865,128,1,0,0.001461988,0.998538012,0.975146199,0.024853801,0,0,0.156432749,0.843567251
443.4329424,128,1,0,0.001019888,0.998980112,0.945436002,0.054563998,0,0,0.415604284,0.584395716
263.4990304,128,1,0,0.001292825,0.998707175,0.978021978,0.021978022,0,0,0.255332902,0.744667098
387.6731953,128,1,0,0.001119194,0.998880806,0.829322888,0.170677112,0,0,0.355344152,0.644655848
1072.858916,128,0.981941309,0.018058691,0.002257336,0.997742664,0.837471783,0.162528217,0,0,1,0
192.0642066,128,0.887822878,0.112177122,0.001476015,0.998523985,0.972693727,0.027306273,0,0,0.150553506,0.849446494
460.2282282,85.65165165,0.981981982,0.018018018,0.006006006,0.993993994,0.954954955,0.045045045,0,0,0.975975976,0.024024024
378.7174272,128,1,0,0.001099505,0.998900495,0.935678944,0.064321056,0,0,0.367234744,0.632765256
862.3307692,128,1,0,0.005128205,0.994871795,0.969230769,0.030769231,0,0,1,0
864.0787172,128,1,0,0.005830904,0.994169096,0.932944606,0.067055394,0,0,1,0
883.9940653,128,1,0,0.005934718,0.994065282,0.982195846,0.017804154,0,0,1,0
783.1503067,128,1,0,0.006134969,0.993865031,0.981595092,0.018404908,0,0,1,0
912.7388724,128,1,0,0.005934718,0.994065282,0.913946588,0.086053412,0,0,1,0
292.2380051,128,1,0,0.001262626,0.998737374,0.978535354,0.021464646,0,0,0.272727273,0.727272727
293.3636364,128,0.992946708,0.007053292,0.001567398,0.998432602,0.971786834,0.028213166,0,0,0.25862069,0.74137931
412.7163121,128,0.774983881,0.225016119,0.001289491,0.998710509,0.963249516,0.036750484,0,0,0.402965828,0.597034172
835.4898649,128,1,0,0.006756757,0.993243243,0.885135135,0.114864865,0,0,1,0
876.9655621,128,0.818063678,0.181936322,0.001299545,0.998700455,0.956465237,0.043534763,0,0,0.985705003,0.014294997
809.2232143,128,1,0,0.005952381,0.994047619,0.991071429,0.008928571,0,0,1,0
1073.49763,54.96090047,0.989336493,0.010663507,0.002369668,0.997630332,0.989336493,0.010663507,0,0,0.992890995,0.007109005
456.4014085,128,0.9,0.1,0.000938967,0.999061033,0.968075117,0.031924883,0,0,0.45915493,0.54084507
900.4863813,128,1,0,0.007782101,0.992217899,0.957198444,0.042801556,0,0,1,0
283.1489362,128,1,0,0.002503129,0.997496871,0.983729662,0.016270338,0,0,0.279098874,0.720901126
234.4816384,128,1,0,0.001412429,0.998587571,0.987288136,0.012711864,0,0,0.20480226,0.79519774
888.8221024,128,1,0,0.005390836,0.994609164,0.948787062,0.051212938,0,0,1,0
1017.964486,78.08037383,1,0,0.003738318,0.996261682,0.998130841,0.001869159,0,0,0.973831776,0.026168224
696.5791935,128,1,0,0.001168907,0.998831093,0.891876096,0.108123904,0,0,0.663354763,0.336645237
489.1006289,128,1,0,0.001572327,0.998427673,0.978773585,0.021226415,0,0,0.547169811,0.452830189
556.0931677,128,1,0,0.001380262,0.998619738,0.982056591,0.017943409,0,0,0.602484472,0.397515528
773.1154446,128,1,0,0.001560062,0.998439938,0.886895476,0.113104524,0,0,0.750390016,0.249609984
622.769378,128,0.711004785,0.288995215,0.001913876,0.998086124,0.931100478,0.068899522,0,0,0.693779904,0.306220096
551.11563,128,1,0,0.001594896,0.998405104,0.932216906,0.067783094,0,0,0.540669856,0.459330144
864.2996845,128,1,0,0.006309148,0.993690852,0.952681388,0.047318612,0,0,1,0
901.7590028,128,1,0,0.005540166,0.994459834,0.952908587,0.047091413,0,0,1,0
568.3674456,128,0.794520548,0.205479452,0.000805802,0.999194198,0.837630943,0.162369057,0,0,0.539081386,0.460918614
761.0650118,84.60047281,1,0,0.002364066,0.997635934,0.959810875,0.040189125,0,0,0.992907801,0.007092199
460.6333948,97.56404755,0.939878986,0.060121014,8.58E-05,0.999914174,0.864910097,0.135089903,0,0,0.840449728,0.159550272
129.2222222,128,1,0,0.222222222,0.777777778,0.888888889,0.111111111,0,0,1,0
99.49710983,117.6127168,1,0,0.011560694,0.988439306,0.924855491,0.075144509,0,0,0.976878613,0.023121387
352.9341176,128,0.768823529,0.231176471,0.001176471,0.998823529,0.952352941,0.047647059,0,0,0.322352941,0.677647059
797.7647059,128,1,0,0.008403361,0.991596639,0.966386555,0.033613445,0,0,1,0
512.6936995,128,1,0,0.000646204,0.999353796,0.873990307,0.126009693,0,0,1,0
902.3840304,128,1,0,0.002534854,0.997465146,0.975918885,0.024081115,0,0,1,0
355.4285714,128,1,0,0.001116071,0.998883929,0.957589286,0.042410714,0,0,0.357142857,0.642857143
824.5546012,81.12515337,0.991411043,0.008588957,0.001226994,0.998773006,0.991411043,0.008588957,0,0,1,0
874.4784547,128,1,0,0.002971768,0.997028232,0.906389302,0.093610698,0,0,1,0
862.4029851,128,1,0,0.004975124,0.995024876,0.997512438,0.002487562,0,0,0.990049751,0.009950249
951.1582492,128,1,0,0.006734007,0.993265993,0.98989899,0.01010101,0,0,0.993265993,0.006734007
887.8303571,128,1,0,0.008928571,0.991071429,0.964285714,0.035714286,0,0,1,0
650.6908189,89.77986501,0.973082866,0.026917134,0.000162641,0.999837359,0.967471741,0.032528259,0,0,0.998048304,0.001951696
778.9735099,128,1,0,0.006622517,0.993377483,0.973509934,0.026490066,0,0,1,0
563.6843474,78.86311683,0.549996578,0.450003422,0.000136883,0.999863117,0.848059681,0.151940319,0,0,0.998357402,0.001642598
874.884507,128,1,0,0.005633803,0.994366197,0.949295775,0.050704225,0,0,1,0
421.6822005,102.9682165,0.623465407,0.376534593,7.16E-05,0.999928415,0.827373922,0.172626078,0.001073768,0,0.872114249,0.126811983
823.6068966,128,0.75862069,0.24137931,0.006896552,0.993103448,0.975862069,0.024137931,0,0,1,0
882.3380282,128,1,0,0.004694836,0.995305164,0.985915493,0.014084507,0,0,0.995305164,0.004694836
880.5124654,128,1,0,0.005540166,0.994459834,0.991689751,0.008310249,0,0,0.994459834,0.005540166
813.2754159,128,1,0,0.003696858,0.996303142,0.961182994,0.038817006,0,0,1,0
858.3695652,128,1,0,0.007246377,0.992753623,0.974637681,0.025362319,0,0,1,0
675.0341049,90.03140432,0.965740741,0.034259259,0.000154321,0.999845679,0.962808642,0.037191358,0,0,0.997067901,0.002932099
427.8130252,128,0.745798319,0.254201681,0.00105042,0.99894958,0.956932773,0.043067227,0,0,0.428571429,0.571428571
691.2654989,89.65773039,0.580959634,0.419040366,0.000152323,0.999847677,0.968012186,0.031987814,0,0,0.997638995,0.002361005
678.2032404,85.81052405,0.966090759,0.033909241,0.000143379,0.999856621,0.883289125,0.116710875,0.000143379,0,0.990895405,0.008961216
882.5977011,128,1,0,0.022988506,0.977011494,0.988505747,0.011494253,0,0,1,0
816.2915254,128,1,0,0.006779661,0.993220339,0.993220339,0.006779661,0,0,0.979661017,0.020338983
908.81,128,1,0,0.02,0.98,0.99,0.01,0,0,1,0
946.4736842,128,1,0,0.01754386,0.98245614,1,0,0,0,1,0
843.6444444,128,1,0,0.044444444,0.955555556,1,0,0,0,1,0
737.8466387,128,1,0,0.004201681,0.995798319,0.995798319,0.004201681,0,0,1,0
838.1561462,128,0.950166113,0.049833887,0.006644518,0.993355482,0.970099668,0.029900332,0,0,1,0
862.7008798,128,1,0,0.005865103,0.994134897,0.970674487,0.029325513,0,0,1,0
829.0925926,128,1,0,0.00617284,0.99382716,0.99691358,0.00308642,0,0,1,0
843.6636364,128,1,0,0.009090909,0.990909091,0.936363636,0.063636364,0,0,1,0
876.2446043,128,1,0,0.007194245,0.992805755,0.960431655,0.039568345,0,0,1,0
749.4863014,128,1,0,0.006849315,0.993150685,0.982876712,0.017123288,0,0,1,0
795.1191489,128,1,0,0.008510638,0.991489362,0.995744681,0.004255319,0,0,1,0
824.9721254,128,1,0,0.006968641,0.993031359,0.993031359,0.006968641,0,0,1,0
889.1030016,73.36850974,0.996735124,0.003264876,0.000210637,0.999789363,0.988730911,0.011269089,0,0,0.998104265,0.001895735
856.0953164,79.2810189,0.921117502,0.078882498,0.001643385,0.998356615,0.916187346,0.083812654,0,0,0.995069844,0.004930156
909.3539615,72.26680942,0.968415418,0.031584582,0.000214133,0.999785867,0.962205567,0.037794433,0,0,0.982119914,0.017880086
845.7835249,83.61685824,0.996168582,0.003831418,0.001915709,0.998084291,0.977969349,0.022030651,0,0,0.996168582,0.003831418
827.4564315,128,1,0,0.008298755,0.991701245,0.987551867,0.012448133,0,0,0.98340249,0.01659751
774.4583333,128,1,0,0.008333333,0.991666667,0.983333333,0.016666667,0,0,0.983333333,0.016666667
300.4096229,128,0.996749025,0.003250975,0.00130039,0.99869961,0.977243173,0.022756827,0,0,0.292587776,0.707412224
867.3490202,128,1,0,0.000308594,0.999691406,0.840302422,0.159697578,0,0,0.997531245,0.002468755
889.022495,76.05919741,0.98554337,0.01445663,0.000124626,0.999875374,0.975947159,0.024052841,0,0,0.999127617,0.000872383
230.700517,128,1,0,0.000738552,0.999261448,0.964549483,0.035450517,0,0,0.201994092,0.798005908
805.2731214,128,1,0,0.002890173,0.997109827,0.884393064,0.115606936,0,0,1,0
721.0793413,88.18527944,0.534530938,0.465469062,9.98E-05,0.9999002,0.834481038,0.165518962,0,0,0.999301397,0.000698603
945.513347,128,1,0,0.004106776,0.995893224,0.967145791,0.032854209,0,0,1,0
713.084394,88.90144124,0.929671636,0.070328364,9.91E-05,0.999900946,0.563567926,0.436432074,0,0,0.999207568,0.000792432
1039.493768,128,1,0,0.001917546,0.998082454,0.841802493,0.158197507,0,0,0.992329818,0.007670182
599.4866469,128,1,0,0.002967359,0.997032641,0.958456973,0.041543027,0,0,0.979228487,0.020771513
888.8441558,128,1,0,0.012987013,0.987012987,0.954545455,0.045454545,0,0,1,0
820.0437158,128,1,0,0.010928962,0.989071038,0.994535519,0.005464481,0,0,1,0
868.2083333,128,1,0,0.008333333,0.991666667,0.954166667,0.045833333,0,0,1,0
843.2488231,128,0.935759121,0.064240879,9.81E-05,0.999901922,0.839692036,0.160307964,0,0,0.982542173,0.017457827
875.3594449,102.5326768,0.993733214,0.006266786,0.000895255,0.999104745,0.961951656,0.038048344,0,0,0.997314235,0.002685765
1002.287132,128,1,0,0.000149276,0.999850724,0.797656367,0.202343633,0,0,0.997611584,0.002388416
710.7647059,128,1,0,0.007352941,0.992647059,0.988970588,0.011029412,0,0,0.992647059,0.007352941
755.4384058,128,1,0,0.007246377,0.992753623,0.971014493,0.028985507,0,0,0.992753623,0.007246377
789.9384615,128,0.992307692,0.007692308,0.007692308,0.992307692,0.988461538,0.011538462,0,0,0.992307692,0.007692308
763.739777,128,1,0,0.007434944,0.992565056,0.992565056,0.007434944,0,0,0.992565056,0.007434944
781.8832685,128,1,0,0.007782101,0.992217899,1,0,0,0,0.992217899,0.007782101
872.1052632,128,1,0,0.009569378,0.990430622,0.990430622,0.009569378,0,0,0.990430622,0.009569378
780.9952153,128,1,0,0.009569378,0.990430622,0.990430622,0.009569378,0,0,0.980861244,0.019138756
813.6369738,82.12263575,0.760829774,0.239170226,0.000610128,0.999389872,0.947528981,0.052471019,0.000610128,0,0.995729103,0.003660769
844.6088911,128,1,0,0.000333,0.999667,0.930902431,0.069097569,0,0,0.998667999,0.001332001
1074.702564,128,1,0,0.005128205,0.994871795,0.812820513,0.187179487,0,0,1,0
1023.736927,128,0.76016785,0.23983215,0.000161394,0.999838606,0.814073596,0.185926404,0,0,0.998708844,0.001291156
984.1858766,128,1,0,0.001623377,0.998376623,0.844967532,0.155032468,0,0,0.993506494,0.006493506
248.3670175,128,1,0,0.001403509,0.998596491,0.98245614,0.01754386,0,0,0.236491228,0.763508772
824.1125,128,1,0,0.008333333,0.991666667,0.979166667,0.020833333,0,0,0.991666667,0.008333333
847.9313305,128,1,0,0.008583691,0.991416309,0.987124464,0.012875536,0,0,0.982832618,0.017167382
804.5116279,128,1,0,0.007751938,0.992248062,0.996124031,0.003875969,0,0,0.992248062,0.007751938
769.8970588,128,1,0,0.007352941,0.992647059,0.992647059,0.007352941,0,0,0.992647059,0.007352941
908.1884833,128,0.72152297,0.27847703,0.000629327,0.999370673,0.779735683,0.220264317,0,0,0.991818754,0.008181246
711.4027927,104.9484425,0.968850698,0.031149302,0.001074114,0.998925886,0.964017186,0.035982814,0.024704619,0,0.95273899,0.022556391
719.0369975,86.5071264,0.877272339,0.122727661,8.53E-05,0.999914654,0.905095161,0.094904839,0.00238969,0,0.933558078,0.064052232
281.1494635,128,1,0,0.000510986,0.999489014,0.94149208,0.05850792,0,0,0.998467041,0.001532959
1035.143426,128,1,0,0.007968127,0.992031873,0.952191235,0.047808765,0,0,0.992031873,0.007968127
221.0074738,128,0.8632287,0.1367713,0.001494768,0.998505232,0.930493274,0.069506726,0,0,0.19431988,0.80568012
1083.092511,128,1,0,0.008810573,0.991189427,0.881057269,0.118942731,0,0,0.991189427,0.008810573
831.7432432,128,1,0,0.006756757,0.993243243,0.969594595,0.030405405,0,0,0.993243243,0.006756757
1047.638298,128,1,0,0.008510638,0.991489362,0.880851064,0.119148936,0,0,0.991489362,0.008510638
1102.905213,128,1,0,0.009478673,0.990521327,0.924170616,0.075829384,0,0,0.990521327,0.009478673
822.0294655,81.97330379,0.87870396,0.12129604,0.000110773,0.999889227,0.8457491,0.1542509,0,0,0.998559956,0.001440044
520.959208,98.33086832,0.980200382,0.019799618,0.000477099,0.999522901,0.96851145,0.03148855,0,0,0.997614504,0.002385496
1014.520161,128,1,0,0.008064516,0.991935484,0.959677419,0.040322581,0,0,0.991935484,0.008064516
1016.179592,128,1,0,0.008163265,0.991836735,0.918367347,0.081632653,0,0,0.991836735,0.008163265
1029.127753,128,1,0,0.008810573,0.991189427,0.929515419,0.070484581,0,0,0.991189427,0.008810573
853.8864469,128,1,0,0.007326007,0.992673993,0.978021978,0.021978022,0,0,1,0
899.9139106,73.25294191,0.963334572,0.036665428,6.19E-05,0.999938065,0.953115323,0.046884677,0,0,1,0
253.6606951,128,1,0,0.000716589,0.999283411,0.880687925,0.119312075,0,0,0.220351129,0.779648871
406.0053821,106.4316469,0.996770721,0.003229279,0.002152853,0.997847147,0.995694295,0.004305705,0,0,0.398277718,0.601722282
863.2596084,128,0.992990089,0.007009911,0.000483442,0.999516558,0.922649263,0.077350737,0,0,0.999033116,0.000966884
888.102279,78.91495275,0.996479526,0.003520474,0.000123525,0.999876475,0.747761102,0.252238898,0,0,0.998888271,0.001111729
261.2937833,128,0.835879218,0.164120782,0.00071048,0.99928952,0.968383659,0.031616341,0,0,0.226998224,0.773001776
198.2965909,128,1,0,0.000757576,0.999242424,0.990909091,0.009090909,0,0,0.175757576,0.824242424
1000.936406,128.2899228,0.999673878,0.000326122,0.000217415,0.999782585,0.631046853,0.368953147,0,0,0.996847483,0.003152517
379.6585366,128,1,0,0.048780488,0.951219512,1,0,0,0,1,0
312.3695652,128,1,0,0.043478261,0.956521739,0.97826087,0.02173913,0,0,1,0
238.575,128,1,0,0.05,0.95,0.975,0.025,0,0,1,0
138.9966901,128,1,0,0.000827472,0.999172528,0.88829127,0.11170873,0,0,0.103020273,0.896979727
993.0576441,128,1,0,0.005012531,0.994987469,0.909774436,0.090225564,0,0,0.994987469,0.005012531
57.53315291,128,1,0,0.00090212,0.99909788,1,0,0,0,0.01668922,0.98331078
833.4751773,128,1,0,0.007092199,0.992907801,0.964539007,0.035460993,0,0,0.992907801,0.007092199
719.3244147,128,0.779264214,0.220735786,0.006688963,0.993311037,0.993311037,0.006688963,0,0,0.993311037,0.006688963
857.930683,128,1,0,0.002038736,0.997961264,0.896024465,0.103975535,0,0,0.993883792,0.006116208
745.286783,128,1,0,0.004987531,0.995012469,0.967581047,0.032418953,0,0,0.990024938,0.009975062
744.198324,128,1,0,0.005586592,0.994413408,0.980446927,0.019553073,0,0,0.994413408,0.005586592
794.2105263,128,1,0,0.005847953,0.994152047,0.921052632,0.078947368,0,0,0.994152047,0.005847953
844.7049689,128,1,0,0.001552795,0.998447205,0.89673913,0.10326087,0,0,0.98757764,0.01242236
851.3395225,128,1,0,0.00530504,0.99469496,0.933687003,0.066312997,0,0,0.99469496,0.00530504
969.1428571,128,1,0,0.006493506,0.993506494,0.88961039,0.11038961,0,0,0.993506494,0.006493506
970.848,128,1,0,0.008,0.992,0.96,0.04,0,0,0.992,0.008
926.1715916,72.54733671,0.958720595,0.041279405,0.000128197,0.999871803,0.951990257,0.048009743,0,0,0.998461637,0.001538363
711.3425197,128,1,0,0.007874016,0.992125984,0.992125984,0.007874016,0,0,0.992125984,0.007874016
640.2827087,117.9066404,1,0,0.001314924,0.998685076,0.917159763,0.082840237,0.003287311,0,0.87113741,0.125575279
1005.859438,128,1,0,0.001338688,0.998661312,0.812583668,0.187416332,0,0,1,0
943.6338515,128,1,0,0.003454231,0.996545769,0.91537133,0.08462867,0,0,1,0
978.7103659,128,1,0,0.006097561,0.993902439,0.917682927,0.082317073,0,0,0.993902439,0.006097561
902.0506329,128,1,0,0.005063291,0.994936709,0.939240506,0.060759494,0,0,0.994936709,0.005063291
949.0826446,128,1,0,0.004132231,0.995867769,0.896694215,0.103305785,0,0,0.995867769,0.004132231
926.9011976,128,1,0,0.005988024,0.994011976,0.910179641,0.089820359,0,0,0.994011976,0.005988024
715.7754213,95.09529494,0.934129213,0.065870787,0.000140449,0.999859551,0.90505618,0.09494382,0,0,0.978019663,0.021980337
903.9954198,128,1,0,0.001526718,0.998473282,0.821374046,0.178625954,0,0,0.992366412,0.007633588
767.243346,78.64765526,0.979721166,0.020278834,0.002534854,0.997465146,0.980988593,0.019011407,0,0,0.988593156,0.011406844
937.2293578,128,1,0,0.006116208,0.993883792,0.948012232,0.051987768,0,0,0.993883792,0.006116208
936.7956989,128,1,0,0.007168459,0.992831541,0.949820789,0.050179211,0,0,0.992831541,0.007168459
898.89375,128,1,0,0.00625,0.99375,0.95,0.05,0,0,0.99375,0.00625
397.1777565,102.3310562,0.967755158,0.032244842,0.000273261,0.999726739,0.955185135,0.044814865,0,0,0.735756251,0.264243749
888.6519851,77.74961767,0.797577537,0.202422463,0.000122347,0.999877653,0.976325931,0.023674069,0,0,0.999021227,0.000978773
937.778043,128,1,0,0.00477327,0.99522673,0.906921241,0.093078759,0,0,0.99522673,0.00477327
944.8455446,128,0.730693069,0.269306931,0.003960396,0.996039604,0.887128713,0.112871287,0,0,0.996039604,0.003960396
1025.935484,128,1,0,0.004032258,0.995967742,0.879032258,0.120967742,0,0,0.995967742,0.004032258
958.8701826,128,1,0,0.004056795,0.995943205,0.926977688,0.073022312,0,0,0.995943205,0.004056795
939.687664,128,0.724409449,0.275590551,0.005249344,0.994750656,0.910761155,0.089238845,0,0,0.994750656,0.005249344
339.7409236,108.4679059,0.972988673,0.027011327,0.000580889,0.999419111,0.953528899,0.046471101,0,0,0.810630264,0.189369736
882.2710749,80.92171733,0.961391413,0.038608587,0.000125353,0.999874647,0.953995613,0.046004387,0,0,0.999122532,0.000877468
910.188102,128,0.974220963,0.025779037,0.000566572,0.999433428,0.841643059,0.158356941,0,0,0.997733711,0.002266289
725.255132,128,1,0,0.005865103,0.994134897,0.967741935,0.032258065,0,0,0.947214076,0.052785924
788.8982808,128,1,0,0.00286533,0.99713467,0.935530086,0.064469914,0,0,0.934097421,0.065902579
961.2164948,128,1,0,0.002945508,0.997054492,0.870397644,0.129602356,0,0,0.997054492,0.002945508
1046.34749,128,1,0,0.007722008,0.992277992,0.953667954,0.046332046,0,0,0.992277992,0.007722008
397.7427077,128,0.677529672,0.322470328,0.000402334,0.999597666,0.929792798,0.070207202,0,0,0.55381211,0.44618789
890.9436052,128,1,0,0.002014099,0.997985901,0.853977845,0.146022155,0,0,0.987915408,0.012084592
916.5071942,128,1,0,0.007194245,0.992805755,0.946043165,0.053956835,0,0,0.992805755,0.007194245
759.7259615,128,1,0,0.002403846,0.997596154,0.938701923,0.061298077,0,0,0.987980769,0.012019231
858.7105263,128,1,0,0.00877193,0.99122807,0.995614035,0.004385965,0,0,0.99122807,0.00877193
752.7729592,128,1,0,0.00255102,0.99744898,0.929846939,0.070153061,0,0,0.987244898,0.012755102
886.4295302,128,1,0,0.013422819,0.986577181,0.986577181,0.013422819,0,0,0.986577181,0.013422819
782.3451464,128,0.996918336,0.003081664,0.003081664,0.996918336,0.963020031,0.036979969,0,0,0.990755008,0.009244992
192.1279799,128,1,0,0.00083647,0.99916353,0.966541196,0.033458804,0,0,0.170221665,0.829778335
959.3605578,128,1,0,0.003984064,0.996015936,0.890438247,0.109561753,0,0,1,0
707.7286385,86.98685446,0.991549296,0.008450704,0.000938967,0.999061033,0.889201878,0.110798122,0,0,1,0
1010.396491,128,1,0,0.007017544,0.992982456,0.877192982,0.122807018,0,0,1,0
886.1202046,128,1,0,0.00511509,0.99488491,0.907928389,0.092071611,0,0,1,0
888.6631016,128,1,0,0.010695187,0.989304813,1,0,0,0,1,0
918.1831345,128,1,0,0.000164541,0.999835459,0.696585767,0.303414233,0,0,0.95458659,0.04541341
889.8219178,128,1,0,0.00913242,0.99086758,1,0,0,0,1,0
836.6081946,128,0.978233035,0.021766965,0.00128041,0.99871959,0.923815621,0.076184379,0,0,0.958386684,0.041613316
871.0754717,128,1,0,0.006289308,0.993710692,0.981132075,0.018867925,0,0,1,0
1022.178305,127.9887675,0.999911563,0,8.84E-05,0.999823126,0.787618837,0.212292726,0,0,0.996639399,0.003272164
730.0842491,115.3205128,0.998168498,0.001831502,0.001831502,0.998168498,0.998168498,0.001831502,0,0,1,0
604.207983,98.52943055,0.887865886,0.112134114,0.00010644,0.99989356,0.849760511,0.150239489,0.000691857,0,0.977700905,0.021607238
648.9803254,87.36625047,0.983730609,0.016269391,0.000756716,0.999243284,0.966326145,0.033673855,0,0,0.993567915,0.006432085
495.9518072,128,1,0,0.024096386,0.975903614,0.963855422,0.036144578,0,0,1,0
933.4028037,128,1,0,0.001869159,0.998130841,0.888785047,0.111214953,0,0,0.992523364,0.007476636
832.2283333,128,1,0,0.001111111,0.998888889,0.932777778,0.067222222,0,0,0.998888889,0.001111111
547.7993775,104.4581069,0.911668807,0.088331193,9.88E-05,0.999901196,0.812370319,0.187629681,0,0,0.976188124,0.023811876
974.9390463,88.75546791,0.971315884,0.028684116,0.000717103,0.999282897,0.915740409,0.084259591,0,0,0.996414485,0.003585515
218.9225688,128,1,0,0.000733945,0.999266055,0.860183486,0.139816514,0,0,0.200733945,0.799266055
943.5361702,128,1,0,0.008510638,0.991489362,0.978723404,0.021276596,0,0,1,0
927.3480278,128,1,0,0.002320186,0.997679814,0.936194896,0.063805104,0,0,1,0
851.2333333,128,0.993939394,0.006060606,0.006060606,0.993939394,0.921212121,0.078787879,0,0,1,0
761.4562147,128,1,0,0.001412429,0.998587571,0.90960452,0.09039548,0,0,0.992937853,0.007062147
686.5061928,128,1,0,0.001077006,0.998922994,0.86914378,0.13085622,0,0,0.99461497,0.00538503
1076.176073,96.5167153,0.996081701,0.003918299,0.000166736,0.999833264,0.887536474,0.112463526,0,0,0.998666111,0.001333889
878.1374106,128,1,0,0.001588562,0.998411438,0.819698173,0.180301827,0,0,1,0
589.7073171,88.11819887,0.945590994,0.054409006,0.003752345,0.996247655,0.926829268,0.073170732,0,0,0.966228893,0.033771107
1388.490792,84.13135055,0.991215072,0.008784928,0.000211685,0.999788315,0.852667231,0.147332769,0,0,0.99872989,0.00127011
472.875,128,1,0,0.020833333,0.979166667,0.958333333,0.041666667,0,0,1,0
805.3743655,128,0.795685279,0.204314721,0.002538071,0.997461929,0.906091371,0.093908629,0,0,0.987309645,0.012690355
532.8441797,128,1,0,0.001833181,0.998166819,0.939505041,0.060494959,0,0,0.992667278,0.007332722
918.5995204,128,0.899280576,0.100719424,0.004796163,0.995203837,0.913669065,0.086330935,0,0,0.985611511,0.014388489
1055.733766,128,1,0,0.006493506,0.993506494,0.944805195,0.055194805,0,0,0.993506494,0.006493506
573.1153846,128,1,0,0.076923077,0.923076923,1,0,0,0,0.923076923,0.076923077
351.8982188,128,1,0,0.001272265,0.998727735,0.972010178,0.027989822,0,0,0.306615776,0.693384224
948.5149864,128,0.918256131,0.081743869,0.005449591,0.994550409,0.89373297,0.10626703,0,0,0.994550409,0.005449591
730.7414013,128,0.757961783,0.242038217,0.002547771,0.997452229,0.905732484,0.094267516,0,0,0.997452229,0.002547771
754.2534247,128,1,0,0.00456621,0.99543379,0.99543379,0.00456621,0,0,0.99543379,0.00456621
708.5982906,128,1,0,0.004273504,0.995726496,0.997863248,0.002136752,0,0,0.995726496,0.004273504
885.685567,128,1,0,0.003436426,0.996563574,0.891752577,0.108247423,0,0,0.996563574,0.003436426
821.5948478,128,1,0,0.004683841,0.995316159,0.93911007,0.06088993,0,0,0.995316159,0.004683841
983.1863636,128,0.763636364,0.236363636,0.004545455,0.995454545,0.877272727,0.122727273,0,0,0.995454545,0.004545455
211.3010071,128,1,0,0.00074599,0.99925401,0.963446475,0.036553525,0,0,0.190973517,0.809026483
227.3686102,128,1,0,0.000798722,0.999201278,0.965255591,0.034744409,0,0,0.19528754,0.80471246
735.9257143,128,1,0,0.002857143,0.997142857,0.947142857,0.052857143,0,0,0.98,0.02
435.0377358,128,1,0,0.037735849,0.962264151,1,0,0,0,0.886792453,0.113207547
668.5772812,128,1,0,0.003724395,0.996275605,0.968342644,0.031657356,0,0,0.921787709,0.078212291
443.9393939,128,1,0,0.03030303,0.96969697,1,0,0,0,0.939393939,0.060606061
949.5856164,128,1,0,0.006849315,0.993150685,0.917808219,0.082191781,0,0,0.993150685,0.006849315
150.0542532,128,1,0,0.001339585,0.998660415,0.992632284,0.007367716,0,0,0.111185532,0.888814468
852.7834025,128,1,0,0.001659751,0.998340249,0.862240664,0.137759336,0,0,0.996680498,0.003319502
968.8007732,128,0.755756014,0.244243986,0.000171821,0.999828179,0.847938144,0.152061856,0,0,0.997938144,0.002061856
179.4122227,128,1,0,0.000778513,0.999221487,0.973919813,0.026080187,0,0,0.147528221,0.852471779
267.8345226,128,1,0,0.000679579,0.999320421,0.953788651,0.046211349,0,0,0.259599049,0.740400951
179.8228331,128,1,0,0.00076365,0.99923635,0.970981291,0.029018709,0,0,0.163802978,0.836197022
220.1020634,128,1,0,0.00073692,0.99926308,0.960574797,0.039425203,0,0,0.198231393,0.801768607
216.1798084,128,1,0,0.00073692,0.99926308,0.968680914,0.031319086,0,0,0.194915254,0.805084746
151.8879968,128,1,0,0.00080289,0.99919711,0.979526295,0.020473705,0,0,0.124448013,0.875551987
269.1041667,128,1,0,0.000694444,0.999305556,0.955555556,0.044444444,0,0,0.243055556,0.756944444
174.8438617,128,1,0,0.000794597,0.999205403,0.972586412,0.027413588,0,0,0.134684148,0.865315852
170.7461601,128,1,0,0.000808407,0.999191593,0.774050121,0.225949879,0,0,0.123282134,0.876717866
170.942285,128,1,0,0.000785238,0.999214762,0.973301924,0.026698076,0,0,0.144483706,0.855516294
942.2738854,128,1,0,0.012738854,0.987261146,0.866242038,0.133757962,0,0,1,0
1009.112072,128,1,0,0.000262158,0.999737842,0.843754096,0.156245904,0,0,0.998164897,0.001835103
611.1114983,86.32752613,0.981416957,0.018583043,0.00232288,0.99767712,0.979094077,0.020905923,0.00232288,0,0.983739837,0.013937282
239.084788,128,1,0,0.000712504,0.999287496,0.965799786,0.034200214,0,0,0.223370146,0.776629854
